enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_round,cdi_split,City_split,Company Type,Highest Education,City_Development_Index,DataScience_Experience,Working_Experience
9131,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,3,200,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
22684,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,9,<10,Pvt Ltd,1,100,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
5973,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Over 20 years worked
9980,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,1000-4999,Pvt Ltd,2,38,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
31086,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,5,,,1,57,0.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
7286,city_69,0.856,,Has relevent experience,Part time course,Graduate,STEM,13,1000-4999,Pvt Ltd,1,17,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
26767,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Funded Startup,2,147,1.0,0.6,0,city_21,NOT employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
12545,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,19,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
10603,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,54,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
31161,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,100-500,Pvt Ltd,never,27,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
25709,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,26,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
32497,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,158,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
15724,city_9,0.743,,Has relevent experience,Full time course,Masters,STEM,1,,,1,78,0.0,0.7,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
32472,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Public Sector,1,166,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
11686,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,172,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
17118,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,2,56,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
26161,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,1,66,0.0,0.6,0,city_21,NOT employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
13199,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,1,54,1.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
19110,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,,4,81,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
20960,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,1,22,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Novice in data science,Over 20 years worked
13743,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,108,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
18092,city_90,0.698,,Has relevent experience,Part time course,,,13,50-99,Pvt Ltd,,18,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,,> 0.6,Experienced in data science,Under 20 years worked
24332,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,2,13,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
9064,city_105,0.794,,Has relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,17,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
13913,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,13,,,never,9,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
10732,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,8,<10,Funded Startup,1,27,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
24364,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,8,,,never,64,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
32954,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Novice in data science,Under 20 years worked
23936,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,30,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
10465,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,never,34,0.0,0.7,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
15474,city_102,0.804,Female,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Public Sector,1,82,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
11422,city_123,0.738,Female,Has relevent experience,no_enrollment,High School,,8,,,never,28,0.0,0.7,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
2521,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,114,1.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Novice in data science,Over 20 years worked
13327,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,6,0.0,0.6,0,not_city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
27793,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,82,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
28469,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,82,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
10990,city_103,0.92,Female,No relevent experience,Full time course,High School,,16,,,never,138,1.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
16544,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,3,18,1.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Novice in data science,Under 20 years worked
2802,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,10,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
13163,city_16,0.91,,No relevent experience,no_enrollment,High School,,2,,,never,16,1.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
13535,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,10,,,1,8,0.0,0.8,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
2043,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Funded Startup,1,42,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
30740,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,8,,,1,50,0.0,0.8,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
30680,city_138,0.836,Male,Has relevent experience,no_enrollment,Primary School,,>20,,,1,89,0.0,0.8,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
18842,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,2,12,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
19686,city_128,0.527,Male,No relevent experience,Full time course,High School,,7,,,1,44,1.0,0.5,0,not_city_21,,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
28933,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,1,156,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
30027,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,2,6,1.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
27850,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,34,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
13458,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,Pvt Ltd,1,55,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
24990,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,,2,88,0.0,0.8,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
16236,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,>4,55,0.0,0.8,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
8709,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,7,<10,Public Sector,1,27,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
14411,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,1,50,1.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
29625,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,,2,15,0.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Novice in data science,Over 20 years worked
3745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,29,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
18961,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,32,0.0,0.6,0,city_21,,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
25372,city_97,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,20,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
24131,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,22,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Novice in data science,Under 20 years worked
8696,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,46,1.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
11595,city_30,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,3,72,1.0,0.7,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
12593,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,3,113,0.0,0.7,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
23524,city_162,0.767,Male,Has relevent experience,no_enrollment,High School,,10,<10,Early Stage Startup,1,98,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
17141,city_109,0.701,,Has relevent experience,Full time course,Graduate,STEM,10,,,1,16,1.0,0.7,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
6094,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Funded Startup,2,27,1.0,0.6,0,city_21,NOT employed in a Pvt Ltd company,Graduate,<= 0.6,Experienced in data science,Under 20 years worked
25429,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,33,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
7497,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,18,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
9957,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,2,62,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
4593,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,90,1.0,0.9,1,not_city_21,,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
4989,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,5,50-99,,1,90,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
24818,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,40,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
5766,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,20,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
18348,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,17,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
27894,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Masters,STEM,>20,1000-4999,Public Sector,>4,46,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
30737,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,2,55,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
27191,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,53,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
27748,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,36,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
32001,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,11,<10,Pvt Ltd,>4,11,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
18626,city_101,0.5579999999999999,,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,124,0.0,0.6,0,not_city_21,Employed in a Pvt Ltd company,Graduate,<= 0.6,Novice in data science,Under 20 years worked
24105,city_57,0.866,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,,>4,45,1.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
23995,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,114,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Over 20 years worked
22930,city_104,0.924,Male,No relevent experience,Full time course,High School,,10,50-99,Pvt Ltd,2,84,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Novice in data science,Under 20 years worked
20511,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,74,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
21220,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,28,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Over 20 years worked
26633,city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,5,,,1,39,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Novice in data science,Under 20 years worked
25660,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,10,0.0,0.6,0,city_21,Employed in a Pvt Ltd company,NOT Graduate,<= 0.6,Experienced in data science,Under 20 years worked
14692,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,NGO,never,31,0.0,0.9,1,not_city_21,NOT employed in a Pvt Ltd company,NOT Graduate,> 0.6,Experienced in data science,Under 20 years worked
219,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,50-99,Pvt Ltd,1,42,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
33337,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,4,0.0,0.9,1,not_city_21,Employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Over 20 years worked
25921,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,NGO,1,113,0.0,0.8,1,not_city_21,NOT employed in a Pvt Ltd company,Graduate,> 0.6,Experienced in data science,Under 20 years worked
24477,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,15,,,1,164,0.0,0.9,1,not_city_21,,Graduate,> 0.6,Experienced in data science,Under 20 years worked
