enrollee_id,city,city_development_index,experience,training_hours,target,cdi_round,training_ten_hours,gender_original,relevent_experience_original,enrolled_university_original,education_level_original,major_discipline_original,experience_group_original,company_size_original,company_type_original,last_new_job_original,Female,Male,Gender_other,Gender_no_info,Experience_in_data_science,No_experience_in_data_science,Full_time_course,Part_time_course,No_course,Graduate,High_School,Masters,Phd,Primary_School,Major_in_Arts,Major_in_Business_Degree,Major_in_Humanities,No_Major,Major_in_Other,Major_in_STEM,Major_no_info,Work_experience_11_to_15_y,Work_experience_16_to_20_y,Work_experience_5_to_10_y,Work_experience_up_to_5_y,Work_experience_more_than_20_y,Company_size_10_to_49,Company_size_100_to_500,Company_size_1000_to_4999,Company_size_more_than_10000,Company_size_50_to_99,Company_size_500_to_999,Company_size_5000_to_9999,Company_size_up_to_10,Company_size_no_info,Currently_in_Early_Stage_Startup,Currently_in_Funded_Startup,Currently_in_NGO,Currently_in_other_company_type,Currently_in_Public_Sector,Currently_in_Pvt_Ltd,Company_type_no_info,1_year_between_previous_and_current_job,2_years_between_previous_and_current_job,3_years_between_previous_and_current_job,4_years_between_previous_and_current_job,More_than_4_years_between_previous_and_current_job,Last_new_job_never,cdi_split,city_split,experience_split_20,experience_split_5,relevant_experience_split,last_new_job_split,company_type_split,enrolled_university_split,education_level_split_g,education_level_split_h,company_size_split
18361,21,0.624,2,146,0.0,0.6,120,Male,No relevent experience,Full time course,Graduate,STEM,<5,no info,no info,never,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1
21969,16,0.91,4,7,0.0,0.9,0,no info,Has relevent experience,no_enrollment,Graduate,STEM,<5,10/49,no info,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1603,19,0.682,15,85,0.0,0.7,80,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,100-500,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
7226,114,0.926,14,74,0.0,0.9,40,Male,Has relevent experience,no_enrollment,High School,no info,11-15,100-500,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
26827,16,0.91,13,12,0.0,0.9,0,Male,Has relevent experience,no_enrollment,Masters,STEM,11-15,no info,no info,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
980,103,0.92,8,21,0.0,0.9,0,Male,Has relevent experience,Full time course,Graduate,STEM,5-10,no info,NGO,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4251,103,0.92,>20,12,0.0,0.9,0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
15174,114,0.926,>20,26,0.0,0.9,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0
29261,57,0.866,12,62,0.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,100-500,Early Stage Startup,3,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27990,103,0.92,7,79,0.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5-10,50-99,Pvt Ltd,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
11990,21,0.624,<1,111,0.0,0.6,80,no info,No relevent experience,Full time course,High School,no info,<5,no info,no info,never,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1
24730,103,0.92,2,30,0.0,0.9,0,Male,Has relevent experience,no_enrollment,Masters,Business Degree,<5,100-500,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
18650,21,0.624,5,22,1.0,0.6,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5-10,5000-9999,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
19452,21,0.624,>20,72,1.0,0.6,40,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
4405,165,0.903,6,71,0.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5-10,50-99,Funded Startup,never,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
14790,102,0.804,15,64,0.0,0.8,40,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,no info,no info,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4327,75,0.939,5,12,0.0,0.9,0,Male,Has relevent experience,no_enrollment,High School,no info,5-10,<10,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
10844,160,0.92,>20,51,0.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
17215,103,0.92,>20,50,1.0,0.9,40,no info,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
10351,114,0.926,4,96,0.0,0.9,80,Male,Has relevent experience,no_enrollment,High School,no info,<5,<10,Funded Startup,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29256,21,0.624,7,119,0.0,0.6,80,Male,Has relevent experience,Full time course,Masters,STEM,5-10,<10,Early Stage Startup,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12966,100,0.887,17,105,0.0,0.9,80,Male,Has relevent experience,no_enrollment,Graduate,STEM,16-20,50-99,Other,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33305,16,0.91,14,22,0.0,0.9,0,Male,Has relevent experience,no_enrollment,Graduate,No Major,11-15,50-99,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
23760,149,0.6890000000000001,2,12,0.0,0.7,0,Male,No relevent experience,Full time course,High School,no info,<5,no info,no info,never,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
25803,21,0.624,1,100,0.0,0.6,80,no info,No relevent experience,Full time course,High School,no info,<5,no info,no info,never,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1
22144,102,0.804,10,112,0.0,0.8,80,Male,Has relevent experience,no_enrollment,Graduate,STEM,5-10,<10,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
11028,150,0.698,11,15,1.0,0.7,0,no info,Has relevent experience,Full time course,High School,no info,11-15,10000+,Public Sector,>4,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11828,36,0.893,>20,82,0.0,0.9,80,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1693,75,0.939,11,18,1.0,0.9,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,no info,no info,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26336,103,0.92,8,100,0.0,0.9,80,Male,Has relevent experience,no_enrollment,Graduate,STEM,5-10,50-99,Pvt Ltd,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
8689,103,0.92,4,36,0.0,0.9,0,Female,No relevent experience,no_enrollment,Graduate,STEM,<5,no info,Pvt Ltd,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
22262,103,0.92,1,9,0.0,0.9,0,Female,Has relevent experience,no_enrollment,Graduate,STEM,<5,500-999,no info,never,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
7829,136,0.897,1,222,0.0,0.9,200,Male,Has relevent experience,Part time course,Graduate,Other,<5,50-99,no info,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23940,103,0.92,20,48,0.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,STEM,16-20,10000+,Pvt Ltd,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
5355,16,0.91,9,51,0.0,0.9,40,Male,Has relevent experience,Part time course,Graduate,STEM,5-10,10000+,Pvt Ltd,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26145,102,0.804,13,18,0.0,0.8,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,no info,no info,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
11213,103,0.92,16,278,0.0,0.9,240,Male,Has relevent experience,no_enrollment,Graduate,STEM,16-20,no info,Public Sector,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
11512,74,0.579,12,5,0.0,0.6,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,50-99,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
27383,128,0.527,7,25,0.0,0.5,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,5-10,no info,no info,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
6102,103,0.92,2,79,0.0,0.9,40,Female,Has relevent experience,no_enrollment,Graduate,STEM,<5,50-99,Pvt Ltd,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
287,73,0.754,15,90,0.0,0.8,80,no info,Has relevent experience,no_enrollment,Graduate,STEM,11-15,100-500,Pvt Ltd,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
5963,98,0.949,17,134,0.0,0.9,120,Male,Has relevent experience,no_enrollment,Masters,STEM,16-20,<10,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13830,67,0.855,9,112,0.0,0.9,80,no info,Has relevent experience,no_enrollment,Masters,STEM,5-10,50-99,Funded Startup,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18417,141,0.763,9,146,0.0,0.8,120,Male,Has relevent experience,no_enrollment,Graduate,STEM,5-10,50-99,Pvt Ltd,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
25256,61,0.913,12,52,0.0,0.9,40,no info,Has relevent experience,no_enrollment,Masters,STEM,11-15,no info,no info,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24050,21,0.624,2,80,0.0,0.6,80,no info,Has relevent experience,Full time course,Graduate,STEM,<5,10/49,Public Sector,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
8126,71,0.884,11,10,0.0,0.9,0,no info,Has relevent experience,Full time course,Graduate,STEM,11-15,50-99,Pvt Ltd,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
339,73,0.754,14,23,0.0,0.8,0,no info,Has relevent experience,Part time course,High School,no info,11-15,no info,no info,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30102,28,0.939,>20,42,1.0,0.9,40,no info,No relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
28243,103,0.92,13,46,1.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,10000+,Pvt Ltd,3,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
28412,136,0.897,10,39,0.0,0.9,0,Male,No relevent experience,no_enrollment,Masters,STEM,5-10,no info,no info,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29719,28,0.939,6,48,0.0,0.9,40,Male,Has relevent experience,no_enrollment,High School,no info,5-10,10000+,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
17568,104,0.924,13,29,1.0,0.9,0,Male,No relevent experience,Full time course,Graduate,Other,11-15,no info,no info,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1422,103,0.92,<1,39,0.0,0.9,0,Male,No relevent experience,no_enrollment,Primary School,no info,<5,no info,Pvt Ltd,never,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
11183,160,0.92,>20,42,0.0,0.9,40,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
11352,16,0.91,>20,150,1.0,0.9,120,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
9907,28,0.939,19,134,0.0,0.9,120,no info,Has relevent experience,Full time course,Masters,STEM,16-20,100-500,Pvt Ltd,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7379,103,0.92,>20,18,0.0,0.9,0,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
16959,21,0.624,5,20,1.0,0.6,0,Male,No relevent experience,Full time course,High School,no info,5-10,no info,no info,never,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1
10231,159,0.843,14,22,0.0,0.8,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,100-500,Early Stage Startup,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24524,114,0.926,9,13,0.0,0.9,0,Male,No relevent experience,Part time course,High School,no info,5-10,no info,no info,never,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
1464,103,0.92,1,57,0.0,0.9,40,Male,No relevent experience,no_enrollment,Primary School,no info,<5,no info,Pvt Ltd,never,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
10581,102,0.804,4,144,0.0,0.8,120,Female,No relevent experience,Full time course,High School,no info,<5,no info,no info,never,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
5318,75,0.939,15,50,1.0,0.9,40,Male,Has relevent experience,no_enrollment,Graduate,STEM,11-15,no info,no info,>4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
33155,21,0.624,2,62,1.0,0.6,40,Male,Has relevent experience,Full time course,Graduate,STEM,<5,<10,Pvt Ltd,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
20566,75,0.939,4,36,0.0,0.9,0,Male,Has relevent experience,no_enrollment,Graduate,STEM,<5,100-500,no info,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8502,103,0.92,3,10,0.0,0.9,0,Other,Has relevent experience,no_enrollment,Graduate,STEM,<5,50-99,no info,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8253,114,0.926,>20,40,0.0,0.9,40,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
31875,136,0.897,4,13,0.0,0.9,0,no info,No relevent experience,Full time course,Graduate,STEM,<5,no info,no info,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
12563,114,0.926,13,80,0.0,0.9,80,Male,Has relevent experience,Full time course,Masters,STEM,11-15,10/49,Public Sector,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30161,11,0.55,4,55,0.0,0.6,40,Female,Has relevent experience,no_enrollment,Graduate,STEM,<5,500-999,Pvt Ltd,never,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0
27789,103,0.92,3,109,1.0,0.9,80,Female,No relevent experience,Full time course,Graduate,STEM,<5,no info,no info,never,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
